calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
317,46,dessert,14,"{'@type': 'NutritionInformation', 'servingSize': '1 of 24 servings', 'calories': '317', 'fatContent': '14g', 'saturatedFatContent': '8g', 'carbohydrateContent': '46g', 'fiberContent': '1g', 'sugarContent': '31g', 'proteinContent': '3g', 'cholesterolContent': '76mg', 'sodiumContent': '88mg'}",3,3.9,54,foodnetwork,Meyer Lemon-Cranberry Bundt Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/meyer-lemon-cranberry-bundt-cake-recipe-2012469
295,30,dessert,18,"{'@type': 'NutritionInformation', 'servingSize': '1 of 20 servings', 'calories': '295', 'fatContent': '18g', 'saturatedFatContent': '9g', 'carbohydrateContent': '30g', 'fiberContent': '1g', 'sugarContent': '18g', 'proteinContent': '5g', 'cholesterolContent': '94mg', 'sodiumContent': '136mg'}",5,5.0,2,foodnetwork,Cranberry-Lemon Bars,https://www.foodnetwork.com/recipes/food-network-kitchen/cranberry-lemon-bars-5501989
288,31,appetizer,11,"{'@type': 'NutritionInformation', 'servingSize': '1 of 6 servings', 'calories': '288', 'fatContent': '11g', 'saturatedFatContent': '2g', 'carbohydrateContent': '31g', 'fiberContent': '3g', 'sugarContent': '4g', 'proteinContent': '18g', 'cholesterolContent': '36mg', 'sodiumContent': '748mg'}",18,5.0,1,foodnetwork,Spicy Muffin Tin Tacos,https://www.foodnetwork.com/recipes/food-network-kitchen/spicy-muffin-tin-tacos-3413326
303,46,dessert,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '303', 'fatContent': '12g', 'saturatedFatContent': '7g', 'carbohydrateContent': '46g', 'fiberContent': '2g', 'sugarContent': '26g', 'proteinContent': '3g', 'cholesterolContent': '54mg', 'sodiumContent': '96mg'}",3,4.8,13,foodnetwork,Cranberry-Lemon Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/cranberry-lemon-cookies-11927618
754,58,dessert,58,"{'@type': 'NutritionInformation', 'calories': '754', 'fatContent': '58 grams', 'saturatedFatContent': '27 grams', 'cholesterolContent': '190 milligrams', 'sodiumContent': '226 milligrams', 'carbohydrateContent': '58 grams', 'fiberContent': '6 grams', 'proteinContent': '12 grams'}",12,5.0,2,foodnetwork,Gluten-Free Chocolate Frangipane Tart,https://www.foodnetwork.com/recipes/food-network-kitchen/gluten-free-chocolate-frangipane-tart-recipe-2084526
183,15,dessert,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '183', 'fatContent': '12g', 'saturatedFatContent': '7g', 'carbohydrateContent': '15g', 'fiberContent': '1g', 'sugarContent': '12g', 'proteinContent': '4g', 'cholesterolContent': '53mg', 'sodiumContent': '61mg'}",4,5.0,1,foodnetwork,Malted Milk Chocolate Pudding,https://www.foodnetwork.com/recipes/food-network-kitchen/malted-milk-chocolate-pudding-5210881
288,47,dessert,10,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '288', 'fatContent': '10g', 'saturatedFatContent': '6g', 'carbohydrateContent': '47g', 'fiberContent': '1g', 'sugarContent': '32g', 'proteinContent': '4g', 'cholesterolContent': '55mg', 'sodiumContent': '224mg'}",4,5.0,3,foodnetwork,Plum Upside-Down Cake with Lemon,https://www.foodnetwork.com/recipes/food-network-kitchen/plum-upside-down-cake-with-lemon-3362998
303,21,dessert,23,"{'@type': 'NutritionInformation', 'servingSize': '1 of 26 servings', 'calories': '303', 'fatContent': '23g', 'saturatedFatContent': '11g', 'carbohydrateContent': '21g', 'fiberContent': '1g', 'sugarContent': '18g', 'proteinContent': '5g', 'cholesterolContent': '100mg', 'sodiumContent': '179mg'}",5,4.5,25,foodnetwork,Best Pecan Pie Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/pecan-pie-cheesecake-3363869
362,49,dessert,16,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '362', 'fatContent': '16g', 'saturatedFatContent': '7g', 'carbohydrateContent': '49g', 'fiberContent': '1g', 'sugarContent': '33g', 'proteinContent': '8g', 'cholesterolContent': '119mg', 'sodiumContent': '293mg'}",8,5.0,1,foodnetwork,Key Lime Pie with Butter Cracker Crust,https://www.foodnetwork.com/recipes/food-network-kitchen/key-lime-pie-with-butter-cracker-crust-3364910
288,46,dessert,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '288', 'fatContent': '12g', 'saturatedFatContent': '10g', 'carbohydrateContent': '46g', 'fiberContent': '1g', 'sugarContent': '31g', 'proteinContent': '2g', 'cholesterolContent': '0mg', 'sodiumContent': '67mg'}",2,5.0,1,foodnetwork,Vegan Lemon Bars,https://www.foodnetwork.com/recipes/food-network-kitchen/vegan-lemon-bars-10076531
230,33,dessert,8,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '230', 'fatContent': '8g', 'saturatedFatContent': '4g', 'carbohydrateContent': '33g', 'fiberContent': '0g', 'sugarContent': '28g', 'proteinContent': '7g', 'cholesterolContent': '131mg', 'sodiumContent': '133mg'}",7,5.0,2,foodnetwork,Hot Chocolate Pudding,https://www.foodnetwork.com/recipes/food-network-kitchen/hot-chocolate-pudding0-3255530
310,36,dessert,18,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '310', 'fatContent': '18g', 'saturatedFatContent': '7g', 'carbohydrateContent': '36g', 'fiberContent': '1g', 'sugarContent': '28g', 'proteinContent': '3g', 'cholesterolContent': '65mg', 'sodiumContent': '140mg'}",3,4.9,24,foodnetwork,Pecan Pie from Scratch,https://www.foodnetwork.com/recipes/food-network-kitchen/pecan-pie-recipe2-1973463
247,27,dessert,15,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '247', 'fatContent': '15g', 'saturatedFatContent': '9g', 'carbohydrateContent': '27g', 'fiberContent': '2g', 'sugarContent': '23g', 'proteinContent': '4g', 'cholesterolContent': '39mg', 'sodiumContent': '273mg'}",4,5.0,4,foodnetwork,Mom's Chocolate Pudding,https://www.foodnetwork.com/recipes/food-network-kitchen/moms-chocolate-pudding-3362400
350,35,dessert,23,"{'@type': 'NutritionInformation', 'servingSize': '1 of 28 servings', 'calories': '350', 'fatContent': '23g', 'saturatedFatContent': '8g', 'carbohydrateContent': '35g', 'fiberContent': '1g', 'sugarContent': '23g', 'proteinContent': '3g', 'cholesterolContent': '53mg', 'sodiumContent': '166mg'}",3,4.5,103,foodnetwork,Hummingbird Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/hummingbird-cake-recipe-1973067
232,12,main-dish,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '232', 'fatContent': '12g', 'saturatedFatContent': '3g', 'carbohydrateContent': '12g', 'fiberContent': '3g', 'sugarContent': '5g', 'proteinContent': '18g', 'cholesterolContent': '55mg', 'sodiumContent': '507mg'}",18,4.8,18,foodnetwork,Instant Pot Pork Loin with Carrots and Onions,https://www.foodnetwork.com/recipes/food-network-kitchen/instant-pot-pork-loin-with-carrots-and-onions-9430313
921,102,dessert,50,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '921', 'fatContent': '50g', 'saturatedFatContent': '29g', 'carbohydrateContent': '102g', 'fiberContent': '4g', 'sugarContent': '64g', 'proteinContent': '20g', 'cholesterolContent': '208mg', 'sodiumContent': '477mg'}",20,5.0,1,foodnetwork,Coconut-Lime Banana Pudding,https://www.foodnetwork.com/recipes/food-network-kitchen/coconut-lime-banana-pudding-3812076
259,23,dessert,16,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '259', 'fatContent': '16g', 'saturatedFatContent': '9g', 'carbohydrateContent': '23g', 'fiberContent': '0g', 'sugarContent': '12g', 'proteinContent': '4g', 'cholesterolContent': '124mg', 'sodiumContent': '103mg'}",4,5.0,1,foodnetwork,Classic Tiramisu with Chocolate,https://www.foodnetwork.com/recipes/food-network-kitchen/classic-tiramisu-with-chocolate-3612577
242,23,beverage,13,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '242', 'fatContent': '13g', 'saturatedFatContent': '8g', 'carbohydrateContent': '23g', 'fiberContent': '0g', 'sugarContent': '23g', 'proteinContent': '5g', 'cholesterolContent': '15mg', 'sodiumContent': '65mg'}",5,5.0,2,foodnetwork,Peppermint-Vodka Hot Chocolate,https://www.foodnetwork.com/recipes/food-network-kitchen/peppermint-vodka-hot-chocolate-3519584
297,30,dessert,19,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '297', 'fatContent': '19g', 'saturatedFatContent': '9g', 'carbohydrateContent': '30g', 'fiberContent': '2g', 'sugarContent': '14g', 'proteinContent': '4g', 'cholesterolContent': '62mg', 'sodiumContent': '151mg'}",4,5.0,4,foodnetwork,Sweet Potato Pie with Candied Pecans and Coconut,https://www.foodnetwork.com/recipes/food-network-kitchen/sweet-potato-pie-with-candied-pecans-and-coconut-recipe-2041545
246,44,dessert,5,"{'@type': 'NutritionInformation', 'calories': '246 calorie', 'fatContent': '5 grams', 'saturatedFatContent': '2.5 grams', 'cholesterolContent': '63 milligrams', 'sodiumContent': '172 milligrams', 'carbohydrateContent': '44 grams', 'fiberContent': '2 grams', 'proteinContent': '7 grams', 'sugarContent': '30 grams'}",7,5.0,3,foodnetwork,Lightened Up Banana Pudding,https://www.foodnetwork.com/recipes/food-network-kitchen/lightened-up-banana-pudding-recipe-2112209
284,21,dessert,19,"{'@type': 'NutritionInformation', 'servingSize': '1 of 20 servings', 'calories': '284', 'fatContent': '19g', 'saturatedFatContent': '10g', 'carbohydrateContent': '21g', 'fiberContent': '1g', 'sugarContent': '9g', 'proteinContent': '6g', 'cholesterolContent': '144mg', 'sodiumContent': '198mg'}",6,3.9,52,foodnetwork,Tiramisu,https://www.foodnetwork.com/recipes/food-network-kitchen/tiramisu-recipe-2131631
295,37,dessert,15,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '295', 'fatContent': '15g', 'saturatedFatContent': '9g', 'carbohydrateContent': '37g', 'fiberContent': '1g', 'sugarContent': '29g', 'proteinContent': '4g', 'cholesterolContent': '41mg', 'sodiumContent': '100mg'}",4,5.0,1,foodnetwork,Chocolate-Caramel Banana Ice Cream Pie,https://www.foodnetwork.com/recipes/food-network-kitchen/chocolate-caramel-banana-ice-cream-pie-3363492
269,33,dessert,15,"{'@type': 'NutritionInformation', 'servingSize': '1 of 24 servings', 'calories': '269', 'fatContent': '15g', 'saturatedFatContent': '7g', 'carbohydrateContent': '33g', 'fiberContent': '2g', 'sugarContent': '22g', 'proteinContent': '3g', 'cholesterolContent': '36mg', 'sodiumContent': '169mg'}",3,4.6,38,foodnetwork,The Best Chocolate Cupcakes,https://www.foodnetwork.com/recipes/food-network-kitchen/the-best-chocolate-cupcakes-7449395
307,31,dessert,20,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '307', 'fatContent': '20g', 'saturatedFatContent': '13g', 'carbohydrateContent': '31g', 'fiberContent': '0g', 'sugarContent': '15g', 'proteinContent': '3g', 'cholesterolContent': '61mg', 'sodiumContent': '73mg'}",3,5.0,4,foodnetwork,Basil-Mint Coconut Cream Pie,https://www.foodnetwork.com/recipes/food-network-kitchen/basil-mint-coconut-cream-pie-3364697
1048,107,dessert,71,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '1048', 'fatContent': '71g', 'saturatedFatContent': '35g', 'carbohydrateContent': '107g', 'fiberContent': '7g', 'sugarContent': '75g', 'proteinContent': '9g', 'cholesterolContent': '168mg', 'sodiumContent': '539mg'}",9,4.5,40,foodnetwork,The Best Chocolate Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/the-best-chocolate-cake-7193220
304,45,dessert,13,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '304', 'fatContent': '13g', 'saturatedFatContent': '6g', 'carbohydrateContent': '45g', 'fiberContent': '2g', 'sugarContent': '31g', 'proteinContent': '4g', 'cholesterolContent': '12mg', 'sodiumContent': '130mg'}",4,5.0,14,foodnetwork,People Chow,https://www.foodnetwork.com/recipes/food-network-kitchen/people-chow-recipe-1957915
305,78,dessert,0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 6 servings', 'calories': '305', 'fatContent': '0g', 'saturatedFatContent': '0g', 'carbohydrateContent': '78g', 'fiberContent': '0g', 'sugarContent': '76g', 'proteinContent': '0g', 'cholesterolContent': '0mg', 'sodiumContent': '4mg'}",0,5.0,2,foodnetwork,Royal Icing for a Gingerbread House,https://www.foodnetwork.com/recipes/food-network-kitchen/royal-icing-for-a-gingerbread-house-3575000
159,14,dessert,12,"{'@type': 'NutritionInformation', 'calories': '159', 'fatContent': '12 grams', 'saturatedFatContent': '6 grams', 'cholesterolContent': '31 milligrams', 'sodiumContent': '79 milligrams', 'carbohydrateContent': '14 grams', 'fiberContent': '1 grams', 'proteinContent': '2 grams', 'sugarContent': '10 grams'}",2,5.0,6,foodnetwork,Mini Chocolate Ganache Cupcakes,https://www.foodnetwork.com/recipes/food-network-kitchen/mini-chocolate-ganache-cupcakes-3363480
252,34,dessert,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '252', 'fatContent': '12g', 'saturatedFatContent': '7g', 'carbohydrateContent': '34g', 'fiberContent': '1g', 'sugarContent': '20g', 'proteinContent': '3g', 'cholesterolContent': '66mg', 'sodiumContent': '178mg'}",3,5.0,5,foodnetwork,Banana Bread Lava Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/banana-bread-lava-cake-4694512
239,27,dessert,13,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '239', 'fatContent': '13g', 'saturatedFatContent': '8g', 'carbohydrateContent': '27g', 'fiberContent': '1g', 'sugarContent': '12g', 'proteinContent': '3g', 'cholesterolContent': '62mg', 'sodiumContent': '152mg'}",3,5.0,1,foodnetwork,Gluten-Free Vanilla Cupcakes,https://www.foodnetwork.com/recipes/food-network-kitchen/gluten-free-vanilla-cupcakes-3364212
222,24,dessert,13,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '222', 'fatContent': '13g', 'saturatedFatContent': '8g', 'carbohydrateContent': '24g', 'fiberContent': '0g', 'sugarContent': '12g', 'proteinContent': '3g', 'cholesterolContent': '63mg', 'sodiumContent': '112mg'}",3,3.7,155,foodnetwork,Go-To Vanilla Cupcakes,https://www.foodnetwork.com/recipes/food-network-kitchen/go-to-vanilla-cupcakes-3338835
1282,126,dessert,84,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '1282', 'fatContent': '84g', 'saturatedFatContent': '50g', 'carbohydrateContent': '126g', 'fiberContent': '1g', 'sugarContent': '90g', 'proteinContent': '10g', 'cholesterolContent': '301mg', 'sodiumContent': '715mg'}",10,4.3,68,foodnetwork,The Best Vanilla Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/the-best-vanilla-cake-7264949
298,24,dessert,21,"{'@type': 'NutritionInformation', 'servingSize': '1 of 22 servings', 'calories': '298', 'fatContent': '21g', 'saturatedFatContent': '12g', 'carbohydrateContent': '24g', 'fiberContent': '0g', 'sugarContent': '21g', 'proteinContent': '4g', 'cholesterolContent': '93mg', 'sodiumContent': '201mg'}",4,4.8,50,foodnetwork,The Best Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/the-best-cheesecake-7448420
140,35,main-dish,0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '140', 'fatContent': '0g', 'saturatedFatContent': '0g', 'carbohydrateContent': '35g', 'fiberContent': '1g', 'sugarContent': '33g', 'proteinContent': '1g', 'cholesterolContent': '1mg', 'sodiumContent': '208mg'}",1,5.0,1,foodnetwork,Grilled Glazed Ham,https://www.foodnetwork.com/recipes/food-network-kitchen/grilled-glazed-ham-5631956
779,101,dessert,40,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '779', 'fatContent': '40g', 'saturatedFatContent': '19g', 'carbohydrateContent': '101g', 'fiberContent': '3g', 'sugarContent': '25g', 'proteinContent': '9g', 'cholesterolContent': '91mg', 'sodiumContent': '452mg'}",9,5.0,2,foodnetwork,Sugar Wafer Neapolitan Ice Cream Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/sugar-wafer-neapolitan-ice-cream-cake-5523365
306,23,dessert,22,"{'@type': 'NutritionInformation', 'servingSize': '1 of 20 servings', 'calories': '306', 'fatContent': '22g', 'saturatedFatContent': '9g', 'carbohydrateContent': '23g', 'fiberContent': '1g', 'sugarContent': '16g', 'proteinContent': '5g', 'cholesterolContent': '89mg', 'sodiumContent': '219mg'}",5,4.1,49,foodnetwork,Carrot Cake-Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/carrot-cheesecake-3361640
240,33,dessert,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '240', 'fatContent': '12g', 'saturatedFatContent': '8g', 'carbohydrateContent': '33g', 'fiberContent': '2g', 'sugarContent': '18g', 'proteinContent': '4g', 'cholesterolContent': '0mg', 'sodiumContent': '141mg'}",4,5.0,1,foodnetwork,Vegan Chocolate Lava Cakes,https://www.foodnetwork.com/recipes/food-network-kitchen/vegan-chocolate-lava-cakes-5608853
344,80,main-dish,3,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '344', 'fatContent': '3g', 'saturatedFatContent': '1g', 'carbohydrateContent': '80g', 'fiberContent': '3g', 'sugarContent': '58g', 'proteinContent': '3g', 'cholesterolContent': '1mg', 'sodiumContent': '752mg'}",3,4.2,69,foodnetwork,Classic Glazed Ham,https://www.foodnetwork.com/recipes/food-network-kitchen/classic-glazed-ham-recipe-1973619
255,14,dessert,21,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '255', 'fatContent': '21g', 'saturatedFatContent': '11g', 'carbohydrateContent': '14g', 'fiberContent': '0g', 'sugarContent': '12g', 'proteinContent': '4g', 'cholesterolContent': '115mg', 'sodiumContent': '159mg'}",4,4.0,66,foodnetwork,Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/cheesecake-recipe2-2011459
299,31,dessert,19,"{'@type': 'NutritionInformation', 'servingSize': '1 of 18 servings', 'calories': '299', 'fatContent': '19g', 'saturatedFatContent': '12g', 'carbohydrateContent': '31g', 'fiberContent': '1g', 'sugarContent': '29g', 'proteinContent': '3g', 'cholesterolContent': '99mg', 'sodiumContent': '67mg'}",3,3.6,72,foodnetwork,Flourless Chocolate Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/flourless-chocolate-cake-recipe-2040492
677,44,dessert,52,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '677', 'fatContent': '52g', 'saturatedFatContent': '29g', 'carbohydrateContent': '44g', 'fiberContent': '0g', 'sugarContent': '38g', 'proteinContent': '11g', 'cholesterolContent': '254mg', 'sodiumContent': '468mg'}",11,4.5,125,foodnetwork,Classic Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/classic-cheesecake-recipe2-2012236
700,61,dessert,48,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '700', 'fatContent': '48g', 'saturatedFatContent': '25g', 'carbohydrateContent': '61g', 'fiberContent': '2g', 'sugarContent': '52g', 'proteinContent': '10g', 'cholesterolContent': '217mg', 'sodiumContent': '526mg'}",10,4.8,347,foodnetwork,Almost-Famous Pumpkin Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/almost-famous-pumpkin-cheesecake-recipe2-1972720
105,14,dessert,5,"{'@type': 'NutritionInformation', 'servingSize': '1 of 30 servings', 'calories': '105', 'fatContent': '5g', 'saturatedFatContent': '3g', 'carbohydrateContent': '14g', 'fiberContent': '0g', 'sugarContent': '7g', 'proteinContent': '1g', 'cholesterolContent': '18mg', 'sodiumContent': '57mg'}",1,5.0,10,foodnetwork,Bake and Slice Thumbprint Cookies,https://www.foodnetwork.com/recipes/food-network-kitchen/bake-and-slice-thumbprint-cookies-7503582
337,30,dessert,23,"{'@type': 'NutritionInformation', 'servingSize': '1 of 22 servings', 'calories': '337', 'fatContent': '23g', 'saturatedFatContent': '9g', 'carbohydrateContent': '30g', 'fiberContent': '0g', 'sugarContent': '24g', 'proteinContent': '3g', 'cholesterolContent': '58mg', 'sodiumContent': '135mg'}",3,5.0,2,foodnetwork,Red Velvet Bourbon Cheesecake Bars,https://www.foodnetwork.com/recipes/food-network-kitchen/red-velvet-bourbon-cheesecake-bars-3363301
242,31,dessert,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '242', 'fatContent': '12g', 'saturatedFatContent': '7g', 'carbohydrateContent': '31g', 'fiberContent': '1g', 'sugarContent': '15g', 'proteinContent': '3g', 'cholesterolContent': '46mg', 'sodiumContent': '123mg'}",3,4.5,268,foodnetwork,How to Make Thumbprint Cookies | Butter and Jam Thumbprints,https://www.foodnetwork.com/recipes/food-network-kitchen/butter-and-jam-thumbprints-recipe2-2009046
229,24,dessert,11,"{'@type': 'NutritionInformation', 'calories': '229', 'fatContent': '11 grams', 'saturatedFatContent': '7 grams', 'cholesterolContent': '61 milligrams', 'sodiumContent': '319 milligrams', 'carbohydrateContent': '24 grams', 'proteinContent': '11 grams'}",11,4.6,44,foodnetwork,Low-Fat Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/low-fat-cheesecake-recipe-1972911
301,25,dessert,22,"{'@type': 'NutritionInformation', 'servingSize': '1 of 20 servings', 'calories': '301', 'fatContent': '22g', 'saturatedFatContent': '11g', 'carbohydrateContent': '25g', 'fiberContent': '3g', 'sugarContent': '14g', 'proteinContent': '3g', 'cholesterolContent': '40mg', 'sodiumContent': '127mg'}",3,5.0,15,foodnetwork,No-Bake Avocado Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/no-bake-avocado-cheesecake-4481794
439,42,dessert,28,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10 servings', 'calories': '439', 'fatContent': '28g', 'saturatedFatContent': '15g', 'carbohydrateContent': '42g', 'fiberContent': '1g', 'sugarContent': '32g', 'proteinContent': '6g', 'cholesterolContent': '130mg', 'sodiumContent': '294mg'}",6,5.0,2,foodnetwork,Slow-Cooker Brown Sugar Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/slow-cooker-brown-sugar-cheesecake-3364866
237,19,main-dish,12,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '237', 'fatContent': '12g', 'saturatedFatContent': '6g', 'carbohydrateContent': '19g', 'fiberContent': '2g', 'sugarContent': '2g', 'proteinContent': '16g', 'cholesterolContent': '46mg', 'sodiumContent': '553mg'}",16,3.9,59,foodnetwork,Instant Pot Lemon Frozen Chicken with Orzo,https://www.foodnetwork.com/recipes/food-network-kitchen/instant-pot-lemon-frozen-chicken-with-orzo-7246221
291,45,dessert,13,"{'@type': 'NutritionInformation', 'servingSize': '1 of 24 servings', 'calories': '291', 'fatContent': '13g', 'saturatedFatContent': '8g', 'carbohydrateContent': '45g', 'fiberContent': '3g', 'sugarContent': '36g', 'proteinContent': '4g', 'cholesterolContent': '41mg', 'sodiumContent': '70mg'}",4,4.3,90,foodnetwork,Super Gooey Chocolate Drops,https://www.foodnetwork.com/recipes/food-network-kitchen/super-gooey-chocolate-drops-recipe2-1928495
254,45,dessert,6,"{'@type': 'NutritionInformation', 'servingSize': '1 of 6 servings', 'calories': '254', 'fatContent': '6g', 'saturatedFatContent': '3g', 'carbohydrateContent': '45g', 'fiberContent': '1g', 'sugarContent': '23g', 'proteinContent': '4g', 'cholesterolContent': '19mg', 'sodiumContent': '355mg'}",4,5.0,1,foodnetwork,Cookies and Cream Ice Cream Muffins,https://www.foodnetwork.com/recipes/food-network-kitchen/cookies-and-cream-ice-cream-muffins-4481689
359,54,dessert,14,"{'@type': 'NutritionInformation', 'servingSize': '1 of 32 servings', 'calories': '359', 'fatContent': '14g', 'saturatedFatContent': '6g', 'carbohydrateContent': '54g', 'fiberContent': '1g', 'sugarContent': '31g', 'proteinContent': '5g', 'cholesterolContent': '40mg', 'sodiumContent': '277mg'}",5,5.0,6,foodnetwork,Pear-Gingersnap Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/pear-gingersnap-cheesecake-3363499
273,31,dessert,16,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '273', 'fatContent': '16g', 'saturatedFatContent': '8g', 'carbohydrateContent': '31g', 'fiberContent': '0g', 'sugarContent': '29g', 'proteinContent': '4g', 'cholesterolContent': '73mg', 'sodiumContent': '154mg'}",4,4.9,10,foodnetwork,Passion Fruit Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/passion-fruit-cheesecake-recipe-2008958
245,31,dessert,9,"{'@type': 'NutritionInformation', 'calories': '245', 'fatContent': '9 grams', 'saturatedFatContent': '5 grams', 'cholesterolContent': '36 milligrams', 'sodiumContent': '373 milligrams', 'carbohydrateContent': '31 grams', 'fiberContent': '2 grams', 'proteinContent': '12 grams'}",12,4.6,25,foodnetwork,Lightened-Up Chocolate Truffle Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/chocolate-truffle-cheesecake-recipe-2124554
459,26,dessert,37,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '459', 'fatContent': '37g', 'saturatedFatContent': '21g', 'carbohydrateContent': '26g', 'fiberContent': '0g', 'sugarContent': '24g', 'proteinContent': '7g', 'cholesterolContent': '182mg', 'sodiumContent': '327mg'}",7,5.0,7,foodnetwork,Basque-Style Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/basque-style-cheesecake-6548697
252,14,dessert,21,"{'@type': 'NutritionInformation', 'servingSize': '1 of 14 servings', 'calories': '252', 'fatContent': '21g', 'saturatedFatContent': '13g', 'carbohydrateContent': '14g', 'fiberContent': '0g', 'sugarContent': '13g', 'proteinContent': '3g', 'cholesterolContent': '137mg', 'sodiumContent': '201mg'}",3,5.0,2,foodnetwork,Homemade Cookies-and-Cream Ice Cream,https://www.foodnetwork.com/recipes/food-network-kitchen/homemade-cookies-and-cream-ice-cream-3363122
336,41,dessert,18,"{'@type': 'NutritionInformation', 'servingSize': '1 of 28 servings', 'calories': '336', 'fatContent': '18g', 'saturatedFatContent': '9g', 'carbohydrateContent': '41g', 'fiberContent': '2g', 'sugarContent': '28g', 'proteinContent': '6g', 'cholesterolContent': '54mg', 'sodiumContent': '144mg'}",6,5.0,2,foodnetwork,Peanut Butter-Chocolate-Coconut Layer Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/peanut-butter-chocolate-coconut-layer-cake-3363978
290,49,dessert,10,"{'@type': 'NutritionInformation', 'servingSize': '1 of 12 servings', 'calories': '290', 'fatContent': '10g', 'saturatedFatContent': '3g', 'carbohydrateContent': '49g', 'fiberContent': '2g', 'sugarContent': '38g', 'proteinContent': '2g', 'cholesterolContent': '10mg', 'sodiumContent': '384mg'}",2,5.0,1,foodnetwork,Grilled Cheese Cake,https://www.foodnetwork.com/recipes/food-network-kitchen/grilled-cheese-cake-3562197
319,26,dessert,23,"{'@type': 'NutritionInformation', 'servingSize': '1 of 24 servings', 'calories': '319', 'fatContent': '23g', 'saturatedFatContent': '12g', 'carbohydrateContent': '26g', 'fiberContent': '0g', 'sugarContent': '20g', 'proteinContent': '4g', 'cholesterolContent': '90mg', 'sodiumContent': '224mg'}",4,4.9,34,foodnetwork,Oreo Lover's Cheesecake,https://www.foodnetwork.com/recipes/food-network-kitchen/oreo-lovers-cheesecake-5167807
